account_id,district_id,frequency,account_open_date,client_id
4427,32,MONTHLY STATEMENTS,6/7/1993,5337
3682,70,MONTHLY STATEMENTS,6/7/1993,4439
2862,33,MONTHLY STATEMENTS,6/7/1993,3458
3032,5,MONTHLY STATEMENTS,6/7/1993,3662
701,69,MONTHLY STATEMENTS,6/8/1993,841
6281,56,MONTHLY STATEMENTS,6/8/1993,7586
306,16,MONTHLY STATEMENTS,6/8/1993,373
1207,67,MONTHLY STATEMENTS,6/8/1993,1458
1247,25,MONTHLY STATEMENTS,6/8/1993,1505
5343,64,MONTHLY STATEMENTS,6/8/1993,6452
5129,68,MONTHLY STATEMENTS,6/8/1993,6191
3713,14,WEEKLY STATEMENTS,6/8/1993,4477
2327,19,MONTHLY STATEMENTS,6/8/1993,2814
774,1,MONTHLY STATEMENTS,6/8/1993,926
1990,1,MONTHLY STATEMENTS,6/9/1993,2418
2388,30,MONTHLY STATEMENTS,6/9/1993,2883
3566,21,MONTHLY STATEMENTS,6/9/1993,4303
10266,54,MONTHLY STATEMENTS,6/10/1993,12625
3771,22,MONTHLY STATEMENTS,6/11/1993,4547
1978,57,WEEKLY STATEMENTS,6/11/1993,2403
2022,72,MONTHLY STATEMENTS,6/11/1993,2455
3542,49,MONTHLY STATEMENTS,6/11/1993,4275
1515,11,MONTHLY STATEMENTS,6/11/1993,1836
4171,28,MONTHLY STATEMENTS,6/12/1993,5028
433,20,MONTHLY STATEMENTS,6/12/1993,521
1373,47,MONTHLY STATEMENTS,6/12/1993,1661
3246,54,MONTHLY STATEMENTS,6/14/1993,3926
1475,1,WEEKLY STATEMENTS,6/14/1993,1788
3133,66,MONTHLY STATEMENTS,6/14/1993,3789
2779,73,MONTHLY STATEMENTS,6/15/1993,3356
135,75,MONTHLY STATEMENTS,6/15/1993,162
446,50,MONTHLY STATEMENTS,6/15/1993,537
9093,47,MONTHLY STATEMENTS,6/16/1993,11195
432,46,MONTHLY STATEMENTS,6/16/1993,520
2880,71,MONTHLY STATEMENTS,6/16/1993,3482
5767,72,MONTHLY STATEMENTS,6/16/1993,6978
1998,1,MONTHLY STATEMENTS,6/17/1993,2428
2554,36,MONTHLY STATEMENTS,6/18/1993,3084
2933,10,MONTHLY STATEMENTS,6/18/1993,3542
773,15,MONTHLY STATEMENTS,6/19/1993,925
4894,14,MONTHLY STATEMENTS,6/20/1993,5911
3969,39,MONTHLY STATEMENTS,6/20/1993,4788
1277,31,MONTHLY STATEMENTS,6/20/1993,1542
5120,1,MONTHLY STATEMENTS,6/21/1993,6178
738,34,MONTHLY STATEMENTS,6/21/1993,886
1299,1,MONTHLY STATEMENTS,6/21/1993,1572
148,8,MONTHLY STATEMENTS,6/21/1993,178
899,72,MONTHLY STATEMENTS,6/21/1993,1082
3521,75,MONTHLY STATEMENTS,6/22/1993,4251
3786,21,MONTHLY STATEMENTS,6/22/1993,4565
886,1,MONTHLY STATEMENTS,6/23/1993,1067
5228,77,STATEMENTS AFTER TRANSACTION,6/23/1993,6317
702,12,MONTHLY STATEMENTS,6/23/1993,842
300,1,MONTHLY STATEMENTS,6/23/1993,365
1451,64,MONTHLY STATEMENTS,6/24/1993,1760
2940,54,MONTHLY STATEMENTS,6/24/1993,3550
1837,23,MONTHLY STATEMENTS,6/24/1993,2228
3954,22,MONTHLY STATEMENTS,6/25/1993,4769
885,1,MONTHLY STATEMENTS,6/25/1993,1066
2697,8,MONTHLY STATEMENTS,6/26/1993,3255
8129,45,MONTHLY STATEMENTS,6/26/1993,10043
1930,3,MONTHLY STATEMENTS,6/27/1993,2344
2411,69,MONTHLY STATEMENTS,6/27/1993,2913
3775,19,MONTHLY STATEMENTS,6/27/1993,4551
9034,1,MONTHLY STATEMENTS,6/28/1993,11126
902,74,MONTHLY STATEMENTS,6/29/1993,1086
630,71,MONTHLY STATEMENTS,6/29/1993,757
3096,68,MONTHLY STATEMENTS,6/29/1993,3745
2552,52,MONTHLY STATEMENTS,7/1/1993,3082
3435,59,MONTHLY STATEMENTS,7/1/1993,4155
5215,55,MONTHLY STATEMENTS,7/1/1993,6301
36,1,MONTHLY STATEMENTS,7/1/1993,44
2687,76,MONTHLY STATEMENTS,7/1/1993,3243
1861,54,MONTHLY STATEMENTS,7/2/1993,2257
2464,33,STATEMENTS AFTER TRANSACTION,7/2/1993,2975
2736,72,MONTHLY STATEMENTS,7/2/1993,3302
1145,31,MONTHLY STATEMENTS,7/3/1993,1376
2298,31,MONTHLY STATEMENTS,7/3/1993,2782
929,54,MONTHLY STATEMENTS,7/3/1993,1119
381,68,MONTHLY STATEMENTS,7/4/1993,461
3778,52,MONTHLY STATEMENTS,7/4/1993,4555
1118,48,MONTHLY STATEMENTS,7/4/1993,1341
4352,2,MONTHLY STATEMENTS,7/5/1993,5243
1322,17,MONTHLY STATEMENTS,7/5/1993,1598
1852,35,MONTHLY STATEMENTS,7/5/1993,2247
8173,11,MONTHLY STATEMENTS,7/5/1993,10095
2705,63,STATEMENTS AFTER TRANSACTION,7/5/1993,3264
9472,1,WEEKLY STATEMENTS,7/6/1993,11662
368,77,MONTHLY STATEMENTS,7/6/1993,448
1425,76,MONTHLY STATEMENTS,7/6/1993,1729
8027,44,WEEKLY STATEMENTS,7/7/1993,9915
3261,1,MONTHLY STATEMENTS,7/7/1993,3946
35,75,MONTHLY STATEMENTS,7/7/1993,43
2186,63,MONTHLY STATEMENTS,7/7/1993,2646
1566,73,MONTHLY STATEMENTS,7/7/1993,1898
78,74,MONTHLY STATEMENTS,7/7/1993,92
3939,70,MONTHLY STATEMENTS,7/8/1993,4750
2584,50,MONTHLY STATEMENTS,7/8/1993,3119
2336,39,MONTHLY STATEMENTS,7/8/1993,2824
2078,62,MONTHLY STATEMENTS,7/8/1993,2520
3882,10,MONTHLY STATEMENTS,7/9/1993,4679
4159,74,MONTHLY STATEMENTS,7/9/1993,5013
907,41,MONTHLY STATEMENTS,7/9/1993,1092
1411,54,MONTHLY STATEMENTS,7/9/1993,1710
1684,32,WEEKLY STATEMENTS,7/10/1993,2044
3748,1,MONTHLY STATEMENTS,7/10/1993,4521
2213,68,MONTHLY STATEMENTS,7/11/1993,2679
1062,6,MONTHLY STATEMENTS,7/11/1993,1275
273,24,STATEMENTS AFTER TRANSACTION,7/11/1993,330
10320,68,MONTHLY STATEMENTS,7/11/1993,12695
1416,66,WEEKLY STATEMENTS,7/12/1993,1717
3277,36,MONTHLY STATEMENTS,7/12/1993,3967
1892,28,MONTHLY STATEMENTS,7/13/1993,2295
3413,70,MONTHLY STATEMENTS,7/13/1993,4126
3654,47,MONTHLY STATEMENTS,7/13/1993,4405
3000,28,MONTHLY STATEMENTS,7/14/1993,3623
3955,64,MONTHLY STATEMENTS,7/14/1993,4771
1544,69,MONTHLY STATEMENTS,7/14/1993,1872
9703,68,MONTHLY STATEMENTS,7/15/1993,11943
234,73,MONTHLY STATEMENTS,7/15/1993,282
3241,44,MONTHLY STATEMENTS,7/16/1993,3920
3465,1,MONTHLY STATEMENTS,7/16/1993,4188
3152,1,MONTHLY STATEMENTS,7/16/1993,3812
1497,1,MONTHLY STATEMENTS,7/16/1993,1815
3078,1,MONTHLY STATEMENTS,7/16/1993,3722
400,28,MONTHLY STATEMENTS,7/17/1993,484
1902,50,WEEKLY STATEMENTS,7/17/1993,2310
757,50,MONTHLY STATEMENTS,7/19/1993,907
1116,1,MONTHLY STATEMENTS,7/20/1993,1339
5700,42,MONTHLY STATEMENTS,7/20/1993,6895
3267,64,MONTHLY STATEMENTS,7/21/1993,3954
3222,4,MONTHLY STATEMENTS,7/21/1993,3897
408,41,MONTHLY STATEMENTS,7/21/1993,493
2818,40,MONTHLY STATEMENTS,7/21/1993,3405
6273,38,MONTHLY STATEMENTS,7/21/1993,7576
2513,70,MONTHLY STATEMENTS,7/22/1993,3035
3493,63,MONTHLY STATEMENTS,7/22/1993,4221
1201,61,MONTHLY STATEMENTS,7/23/1993,1450
4478,70,MONTHLY STATEMENTS,7/23/1993,5402
2915,57,MONTHLY STATEMENTS,7/23/1993,3522
9833,20,MONTHLY STATEMENTS,7/24/1993,12102
2253,74,MONTHLY STATEMENTS,7/24/1993,2728
1069,70,MONTHLY STATEMENTS,7/24/1993,1283
207,2,MONTHLY STATEMENTS,7/25/1993,250
3212,70,MONTHLY STATEMENTS,7/25/1993,3885
4035,1,MONTHLY STATEMENTS,7/25/1993,4863
1268,74,MONTHLY STATEMENTS,7/25/1993,1530
3287,18,MONTHLY STATEMENTS,7/26/1993,3978
6226,74,WEEKLY STATEMENTS,7/26/1993,7521
2123,64,MONTHLY STATEMENTS,7/26/1993,2567
3982,26,MONTHLY STATEMENTS,7/27/1993,4802
2701,71,MONTHLY STATEMENTS,7/27/1993,3259
3629,48,MONTHLY STATEMENTS,7/27/1993,4377
2841,71,MONTHLY STATEMENTS,7/27/1993,3433
563,53,MONTHLY STATEMENTS,7/27/1993,676
2732,5,MONTHLY STATEMENTS,7/27/1993,3298
1297,70,MONTHLY STATEMENTS,7/27/1993,1569
7485,39,MONTHLY STATEMENTS,7/28/1993,9273
2088,4,MONTHLY STATEMENTS,7/28/1993,2531
225,1,MONTHLY STATEMENTS,7/28/1993,270
1630,72,MONTHLY STATEMENTS,7/28/1993,1976
403,1,MONTHLY STATEMENTS,7/29/1993,487
445,63,WEEKLY STATEMENTS,7/29/1993,536
186,1,WEEKLY STATEMENTS,7/29/1993,226
3720,36,MONTHLY STATEMENTS,7/30/1993,4485
574,70,MONTHLY STATEMENTS,7/30/1993,689
1429,57,MONTHLY STATEMENTS,7/30/1993,1733
3580,43,MONTHLY STATEMENTS,8/1/1993,4318
7819,38,MONTHLY STATEMENTS,8/1/1993,9670
759,23,MONTHLY STATEMENTS,8/1/1993,909
6363,74,MONTHLY STATEMENTS,8/1/1993,7683
3738,51,MONTHLY STATEMENTS,8/1/1993,4511
4000,7,MONTHLY STATEMENTS,8/2/1993,4823
9041,1,MONTHLY STATEMENTS,8/3/1993,11136
2620,22,MONTHLY STATEMENTS,8/3/1993,3161
3609,28,MONTHLY STATEMENTS,8/3/1993,4353
1382,48,MONTHLY STATEMENTS,8/3/1993,1673
930,41,MONTHLY STATEMENTS,8/3/1993,1120
1925,12,MONTHLY STATEMENTS,8/3/1993,2336
1834,62,MONTHLY STATEMENTS,8/3/1993,2225
1507,35,MONTHLY STATEMENTS,8/3/1993,1826
7857,75,MONTHLY STATEMENTS,8/4/1993,9715
6636,72,WEEKLY STATEMENTS,8/4/1993,8013
601,29,MONTHLY STATEMENTS,8/4/1993,720
3298,29,MONTHLY STATEMENTS,8/4/1993,3990
2938,1,MONTHLY STATEMENTS,8/4/1993,3548
2199,1,MONTHLY STATEMENTS,8/4/1993,2661
3745,5,MONTHLY STATEMENTS,8/4/1993,4518
3699,50,MONTHLY STATEMENTS,8/5/1993,4461
816,52,MONTHLY STATEMENTS,8/5/1993,980
3656,53,MONTHLY STATEMENTS,8/6/1993,4407
2038,42,MONTHLY STATEMENTS,8/6/1993,2474
2542,21,MONTHLY STATEMENTS,8/7/1993,3069
1136,12,MONTHLY STATEMENTS,8/7/1993,1366
1589,37,MONTHLY STATEMENTS,8/7/1993,1925
3136,69,MONTHLY STATEMENTS,8/7/1993,3792
3547,54,MONTHLY STATEMENTS,8/7/1993,4281
26,52,MONTHLY STATEMENTS,8/8/1993,32
657,47,MONTHLY STATEMENTS,8/8/1993,788
3538,58,MONTHLY STATEMENTS,8/8/1993,4270
2167,16,MONTHLY STATEMENTS,8/8/1993,2623
3127,66,MONTHLY STATEMENTS,8/8/1993,3782
47,45,MONTHLY STATEMENTS,8/8/1993,55
3850,8,MONTHLY STATEMENTS,8/9/1993,4641
5366,70,MONTHLY STATEMENTS,8/9/1993,6478
747,39,MONTHLY STATEMENTS,8/9/1993,895
3166,71,MONTHLY STATEMENTS,8/10/1993,3829
11021,1,MONTHLY STATEMENTS,8/10/1993,13548
1701,1,MONTHLY STATEMENTS,8/10/1993,2066
3613,43,MONTHLY STATEMENTS,8/10/1993,4359
3600,27,MONTHLY STATEMENTS,8/10/1993,4343
3792,10,MONTHLY STATEMENTS,8/11/1993,4572
523,1,MONTHLY STATEMENTS,8/11/1993,629
3808,38,MONTHLY STATEMENTS,8/11/1993,4589
1401,1,MONTHLY STATEMENTS,8/12/1993,1696
541,61,MONTHLY STATEMENTS,8/12/1993,652
1023,21,MONTHLY STATEMENTS,8/13/1993,1228
3683,33,MONTHLY STATEMENTS,8/13/1993,4440
3220,29,MONTHLY STATEMENTS,8/14/1993,3894
1779,33,MONTHLY STATEMENTS,8/15/1993,2156
1912,64,MONTHLY STATEMENTS,8/15/1993,2322
238,6,MONTHLY STATEMENTS,8/15/1993,288
3113,67,MONTHLY STATEMENTS,8/16/1993,3765
5481,52,MONTHLY STATEMENTS,8/16/1993,6616
3035,15,WEEKLY STATEMENTS,8/16/1993,3667
942,9,MONTHLY STATEMENTS,8/16/1993,1136
3221,5,MONTHLY STATEMENTS,8/17/1993,3896
2616,1,MONTHLY STATEMENTS,8/17/1993,3157
2137,4,STATEMENTS AFTER TRANSACTION,8/17/1993,2584
978,73,MONTHLY STATEMENTS,8/18/1993,1179
2771,37,MONTHLY STATEMENTS,8/18/1993,3345
3891,1,MONTHLY STATEMENTS,8/18/1993,4690
9236,11,MONTHLY STATEMENTS,8/18/1993,11372
274,76,MONTHLY STATEMENTS,8/20/1993,331
552,14,MONTHLY STATEMENTS,8/20/1993,665
2417,44,MONTHLY STATEMENTS,8/20/1993,2920
3868,43,MONTHLY STATEMENTS,8/21/1993,4662
9869,12,MONTHLY STATEMENTS,8/21/1993,12144
1875,44,MONTHLY STATEMENTS,8/21/1993,2276
8212,52,STATEMENTS AFTER TRANSACTION,8/21/1993,10145
3477,71,MONTHLY STATEMENTS,8/22/1993,4203
1513,30,MONTHLY STATEMENTS,8/23/1993,1833
3053,11,MONTHLY STATEMENTS,8/23/1993,3691
1057,13,MONTHLY STATEMENTS,8/23/1993,1270
6030,47,MONTHLY STATEMENTS,8/24/1993,7286
3407,28,MONTHLY STATEMENTS,8/24/1993,4118
1761,24,MONTHLY STATEMENTS,8/24/1993,2135
3306,75,MONTHLY STATEMENTS,8/24/1993,3998
162,60,MONTHLY STATEMENTS,8/25/1993,195
5011,31,MONTHLY STATEMENTS,8/25/1993,6052
965,20,MONTHLY STATEMENTS,8/25/1993,1163
1305,57,MONTHLY STATEMENTS,8/25/1993,1579
815,56,MONTHLY STATEMENTS,8/25/1993,978
1449,35,MONTHLY STATEMENTS,8/26/1993,1758
950,49,MONTHLY STATEMENTS,8/26/1993,1146
3361,45,MONTHLY STATEMENTS,8/26/1993,4063
3837,48,STATEMENTS AFTER TRANSACTION,8/26/1993,4624
33,22,MONTHLY STATEMENTS,8/26/1993,41
2894,17,MONTHLY STATEMENTS,8/28/1993,3498
2510,61,MONTHLY STATEMENTS,8/28/1993,3030
389,30,MONTHLY STATEMENTS,8/28/1993,470
6051,56,MONTHLY STATEMENTS,8/28/1993,7311
730,4,MONTHLY STATEMENTS,8/28/1993,876
1694,6,WEEKLY STATEMENTS,8/29/1993,2057
721,76,MONTHLY STATEMENTS,8/29/1993,864
1106,20,WEEKLY STATEMENTS,8/29/1993,1327
3319,56,MONTHLY STATEMENTS,8/29/1993,4012
10451,1,MONTHLY STATEMENTS,8/29/1993,12859
172,13,MONTHLY STATEMENTS,8/30/1993,208
3920,74,MONTHLY STATEMENTS,9/1/1993,4727
3011,64,MONTHLY STATEMENTS,9/1/1993,3637
1337,23,MONTHLY STATEMENTS,9/1/1993,1618
2592,69,MONTHLY STATEMENTS,9/1/1993,3128
146,4,MONTHLY STATEMENTS,9/2/1993,176
2576,1,MONTHLY STATEMENTS,9/2/1993,3107
3195,40,MONTHLY STATEMENTS,9/2/1993,3862
8073,24,STATEMENTS AFTER TRANSACTION,9/3/1993,9973
4463,67,MONTHLY STATEMENTS,9/3/1993,5385
2082,36,MONTHLY STATEMENTS,9/3/1993,2525
2020,13,MONTHLY STATEMENTS,9/4/1993,2453
160,23,MONTHLY STATEMENTS,9/4/1993,193
7607,1,MONTHLY STATEMENTS,9/5/1993,9418
117,31,MONTHLY STATEMENTS,9/5/1993,141
3509,2,MONTHLY STATEMENTS,9/5/1993,4237
151,76,MONTHLY STATEMENTS,9/6/1993,181
1719,1,MONTHLY STATEMENTS,9/6/1993,2084
3456,32,MONTHLY STATEMENTS,9/6/1993,4178
2951,44,MONTHLY STATEMENTS,9/6/1993,3565
7190,49,MONTHLY STATEMENTS,9/6/1993,8677
1827,10,MONTHLY STATEMENTS,9/6/1993,2215
1689,55,MONTHLY STATEMENTS,9/7/1993,2051
1197,68,MONTHLY STATEMENTS,9/7/1993,1445
5952,50,MONTHLY STATEMENTS,9/7/1993,7195
6930,41,MONTHLY STATEMENTS,9/8/1993,8366
1107,42,MONTHLY STATEMENTS,9/8/1993,1328
8475,4,MONTHLY STATEMENTS,9/8/1993,10459
3575,7,MONTHLY STATEMENTS,9/8/1993,4313
2691,69,MONTHLY STATEMENTS,9/8/1993,3247
3323,13,MONTHLY STATEMENTS,9/8/1993,4016
2428,72,MONTHLY STATEMENTS,9/8/1993,2933
2649,2,MONTHLY STATEMENTS,9/8/1993,3195
2907,70,MONTHLY STATEMENTS,9/9/1993,3513
1091,16,MONTHLY STATEMENTS,9/9/1993,1309
1487,66,MONTHLY STATEMENTS,9/10/1993,1801
3157,77,MONTHLY STATEMENTS,9/10/1993,3817
4414,24,MONTHLY STATEMENTS,9/10/1993,5320
2302,24,MONTHLY STATEMENTS,9/10/1993,2786
1410,74,MONTHLY STATEMENTS,9/11/1993,1709
1146,67,MONTHLY STATEMENTS,9/12/1993,1378
8564,68,MONTHLY STATEMENTS,9/12/1993,10563
750,73,MONTHLY STATEMENTS,9/12/1993,900
2150,37,MONTHLY STATEMENTS,9/12/1993,2601
10940,50,MONTHLY STATEMENTS,9/13/1993,13447
9337,30,MONTHLY STATEMENTS,9/13/1993,11497
861,22,MONTHLY STATEMENTS,9/13/1993,1038
10440,72,MONTHLY STATEMENTS,9/13/1993,12844
10036,1,MONTHLY STATEMENTS,9/13/1993,12344
1234,6,MONTHLY STATEMENTS,9/13/1993,1489
7774,74,STATEMENTS AFTER TRANSACTION,9/14/1993,9616
1547,72,MONTHLY STATEMENTS,9/14/1993,1876
1079,74,MONTHLY STATEMENTS,9/14/1993,1295
3863,15,MONTHLY STATEMENTS,9/14/1993,4657
3480,58,MONTHLY STATEMENTS,9/14/1993,4207
2671,1,MONTHLY STATEMENTS,9/15/1993,3226
1705,70,MONTHLY STATEMENTS,9/15/1993,2070
3028,27,MONTHLY STATEMENTS,9/15/1993,3658
3310,25,MONTHLY STATEMENTS,9/15/1993,4002
6715,48,WEEKLY STATEMENTS,9/15/1993,8105
3255,1,MONTHLY STATEMENTS,9/15/1993,3938
3751,9,MONTHLY STATEMENTS,9/15/1993,4526
2987,18,MONTHLY STATEMENTS,9/16/1993,3607
857,77,MONTHLY STATEMENTS,9/16/1993,1032
3042,10,MONTHLY STATEMENTS,9/16/1993,3676
2695,16,MONTHLY STATEMENTS,9/16/1993,3253
2849,1,MONTHLY STATEMENTS,9/16/1993,3443
2802,1,MONTHLY STATEMENTS,9/16/1993,3386
34,67,WEEKLY STATEMENTS,9/17/1993,42
7133,1,MONTHLY STATEMENTS,9/17/1993,8610
699,1,MONTHLY STATEMENTS,9/17/1993,839
2282,29,WEEKLY STATEMENTS,9/17/1993,2762
8489,19,MONTHLY STATEMENTS,9/18/1993,10475
837,46,MONTHLY STATEMENTS,9/18/1993,1008
8759,1,MONTHLY STATEMENTS,9/18/1993,10798
1602,33,MONTHLY STATEMENTS,9/19/1993,1943
2958,48,MONTHLY STATEMENTS,9/19/1993,3572
3408,62,MONTHLY STATEMENTS,9/19/1993,4119
153,77,MONTHLY STATEMENTS,9/19/1993,185
3268,21,MONTHLY STATEMENTS,9/20/1993,3956
854,62,MONTHLY STATEMENTS,9/21/1993,1029
1831,1,MONTHLY STATEMENTS,9/21/1993,2222
39,36,MONTHLY STATEMENTS,9/22/1993,47
1811,40,MONTHLY STATEMENTS,9/22/1993,2195
3822,8,MONTHLY STATEMENTS,9/22/1993,4606
1404,7,WEEKLY STATEMENTS,9/22/1993,1700
517,76,MONTHLY STATEMENTS,9/22/1993,621
1440,55,MONTHLY STATEMENTS,9/22/1993,1748
3505,46,MONTHLY STATEMENTS,9/23/1993,4233
1804,20,WEEKLY STATEMENTS,9/23/1993,2185
2617,1,MONTHLY STATEMENTS,9/24/1993,3158
467,74,MONTHLY STATEMENTS,9/24/1993,561
4437,40,MONTHLY STATEMENTS,9/24/1993,5352
1453,61,WEEKLY STATEMENTS,9/25/1993,1762
3977,7,MONTHLY STATEMENTS,9/25/1993,4796
8982,64,MONTHLY STATEMENTS,9/25/1993,11063
27,73,MONTHLY STATEMENTS,9/26/1993,33
4511,33,MONTHLY STATEMENTS,9/26/1993,5441
1052,61,MONTHLY STATEMENTS,9/27/1993,1264
10227,62,STATEMENTS AFTER TRANSACTION,9/27/1993,12577
3171,61,MONTHLY STATEMENTS,9/28/1993,3835
228,5,MONTHLY STATEMENTS,9/28/1993,274
3618,29,MONTHLY STATEMENTS,9/29/1993,4365
1016,40,MONTHLY STATEMENTS,9/29/1993,1220
15,70,MONTHLY STATEMENTS,10/2/1993,20
3237,20,MONTHLY STATEMENTS,10/2/1993,3915
1485,36,MONTHLY STATEMENTS,10/3/1993,1799
7769,23,MONTHLY STATEMENTS,10/3/1993,9611
2613,26,MONTHLY STATEMENTS,10/3/1993,3153
2201,8,MONTHLY STATEMENTS,10/5/1993,2663
1896,74,MONTHLY STATEMENTS,10/5/1993,2302
5387,1,MONTHLY STATEMENTS,10/5/1993,6501
3535,1,MONTHLY STATEMENTS,10/5/1993,4266
1120,1,MONTHLY STATEMENTS,10/5/1993,1343
235,41,MONTHLY STATEMENTS,10/6/1993,284
3701,76,MONTHLY STATEMENTS,10/6/1993,4463
1516,67,MONTHLY STATEMENTS,10/8/1993,1837
4543,33,MONTHLY STATEMENTS,10/8/1993,5478
2427,70,WEEKLY STATEMENTS,10/8/1993,2932
1981,64,MONTHLY STATEMENTS,10/8/1993,2407
8566,74,MONTHLY STATEMENTS,10/8/1993,10566
678,17,MONTHLY STATEMENTS,10/8/1993,814
4659,56,MONTHLY STATEMENTS,10/8/1993,5617
4059,34,MONTHLY STATEMENTS,10/8/1993,4892
4013,73,STATEMENTS AFTER TRANSACTION,10/8/1993,4836
7011,75,MONTHLY STATEMENTS,10/8/1993,8463
2132,76,MONTHLY STATEMENTS,10/8/1993,2578
1816,44,MONTHLY STATEMENTS,10/8/1993,2201
2623,58,MONTHLY STATEMENTS,10/9/1993,3165
2793,47,MONTHLY STATEMENTS,10/9/1993,3373
2479,18,MONTHLY STATEMENTS,10/9/1993,2994
11135,75,MONTHLY STATEMENTS,10/10/1993,13687
8041,1,MONTHLY STATEMENTS,10/10/1993,9933
492,5,MONTHLY STATEMENTS,10/10/1993,591
799,56,MONTHLY STATEMENTS,10/10/1993,957
3972,51,MONTHLY STATEMENTS,10/11/1993,4791
1468,54,MONTHLY STATEMENTS,10/11/1993,1780
624,70,MONTHLY STATEMENTS,10/11/1993,750
3483,40,MONTHLY STATEMENTS,10/12/1993,4210
4260,56,MONTHLY STATEMENTS,10/14/1993,5134
616,43,MONTHLY STATEMENTS,10/14/1993,740
931,59,MONTHLY STATEMENTS,10/15/1993,1121
102,11,MONTHLY STATEMENTS,10/16/1993,123
540,75,MONTHLY STATEMENTS,10/16/1993,651
2660,1,WEEKLY STATEMENTS,10/17/1993,3211
4287,1,MONTHLY STATEMENTS,10/17/1993,5164
3551,6,MONTHLY STATEMENTS,10/17/1993,4286
2072,41,MONTHLY STATEMENTS,10/17/1993,2513
4119,77,MONTHLY STATEMENTS,10/18/1993,4959
1345,28,MONTHLY STATEMENTS,10/19/1993,1629
1565,36,MONTHLY STATEMENTS,10/20/1993,1897
2824,11,MONTHLY STATEMENTS,10/20/1993,3414
2052,61,MONTHLY STATEMENTS,10/20/1993,2490
1767,21,MONTHLY STATEMENTS,10/20/1993,2142
2140,75,MONTHLY STATEMENTS,10/21/1993,2588
1051,35,MONTHLY STATEMENTS,10/21/1993,1262
3927,56,MONTHLY STATEMENTS,10/22/1993,4736
2050,1,MONTHLY STATEMENTS,10/22/1993,2488
2276,31,MONTHLY STATEMENTS,10/22/1993,2756
126,5,MONTHLY STATEMENTS,10/23/1993,151
2859,11,MONTHLY STATEMENTS,10/23/1993,3454
2667,23,MONTHLY STATEMENTS,10/23/1993,3220
1789,46,MONTHLY STATEMENTS,10/23/1993,2168
838,47,MONTHLY STATEMENTS,10/23/1993,1009
3264,70,MONTHLY STATEMENTS,10/23/1993,3950
198,70,MONTHLY STATEMENTS,10/25/1993,240
2345,5,MONTHLY STATEMENTS,10/25/1993,2834
5256,72,STATEMENTS AFTER TRANSACTION,10/25/1993,6349
40,64,MONTHLY STATEMENTS,10/25/1993,48
419,13,MONTHLY STATEMENTS,10/25/1993,505
3892,43,MONTHLY STATEMENTS,10/25/1993,4692
1217,69,MONTHLY STATEMENTS,10/25/1993,1469
397,11,MONTHLY STATEMENTS,10/26/1993,479
3146,68,MONTHLY STATEMENTS,10/26/1993,3805
287,16,MONTHLY STATEMENTS,10/27/1993,349
2180,45,MONTHLY STATEMENTS,10/27/1993,2639
354,59,MONTHLY STATEMENTS,10/28/1993,432
259,2,MONTHLY STATEMENTS,10/28/1993,312
1666,67,MONTHLY STATEMENTS,10/30/1993,2021
1495,36,MONTHLY STATEMENTS,11/1/1993,1812
2582,28,MONTHLY STATEMENTS,11/1/1993,3116
4470,16,MONTHLY STATEMENTS,11/1/1993,5392
1381,57,MONTHLY STATEMENTS,11/1/1993,1671
2435,38,MONTHLY STATEMENTS,11/1/1993,2941
542,1,MONTHLY STATEMENTS,11/1/1993,653
1123,13,MONTHLY STATEMENTS,11/1/1993,1347
3225,1,MONTHLY STATEMENTS,11/1/1993,3900
1133,1,MONTHLY STATEMENTS,11/1/1993,1361
3086,1,MONTHLY STATEMENTS,11/2/1993,3733
2250,35,MONTHLY STATEMENTS,11/2/1993,2724
340,1,MONTHLY STATEMENTS,11/3/1993,416
4079,52,MONTHLY STATEMENTS,11/3/1993,4916
841,1,MONTHLY STATEMENTS,11/4/1993,1014
2269,6,MONTHLY STATEMENTS,11/4/1993,2747
2867,30,MONTHLY STATEMENTS,11/4/1993,3465
3371,68,MONTHLY STATEMENTS,11/4/1993,4077
520,60,MONTHLY STATEMENTS,11/4/1993,625
743,10,MONTHLY STATEMENTS,11/5/1993,891
3640,10,MONTHLY STATEMENTS,11/5/1993,4389
3354,63,MONTHLY STATEMENTS,11/5/1993,4056
107,64,MONTHLY STATEMENTS,11/5/1993,129
243,55,WEEKLY STATEMENTS,11/6/1993,294
3687,71,MONTHLY STATEMENTS,11/6/1993,4446
1984,73,MONTHLY STATEMENTS,11/7/1993,2410
4173,1,MONTHLY STATEMENTS,11/8/1993,5030
2700,74,MONTHLY STATEMENTS,11/8/1993,3258
2318,73,MONTHLY STATEMENTS,11/8/1993,2805
7965,55,MONTHLY STATEMENTS,11/8/1993,9844
3352,42,MONTHLY STATEMENTS,11/8/1993,4054
4255,70,WEEKLY STATEMENTS,11/8/1993,5128
73,72,MONTHLY STATEMENTS,11/8/1993,87
3948,1,MONTHLY STATEMENTS,11/9/1993,4763
648,13,MONTHLY STATEMENTS,11/9/1993,778
3688,70,MONTHLY STATEMENTS,11/10/1993,4448
462,29,MONTHLY STATEMENTS,11/10/1993,556
3243,1,MONTHLY STATEMENTS,11/10/1993,3922
8625,64,MONTHLY STATEMENTS,11/10/1993,10636
321,47,MONTHLY STATEMENTS,11/11/1993,391
